NeU Anaritics: NX (C) NeU Corporation. 2020. All rights reserved
Data format version 1.0
Bluetooth Address,C0:84:32:37:5D:42
""
Device time,Headset time(sec),HbT change(left subtracted),HbT change(right subtracted),Estimated pulse rate,HbT change(left SD1cm),HbT change(left SD3cm),HbT change(right SD1cm),HbT change(right SD3cm),saturation(left SD1cm),saturation(left SD3cm),saturation(right SD1cm),saturation(right SD3cm),noise detection flag,Mark,Accerelo-X,Accerelo-Y,Accerelo-Z,Gyro-X,Gyro-Y,Gyro-Z,Button
2020-05-07 11:53:24 +0900,1.4000000000000001,0.03142999999999985,0.003890000000000171,0.0,0.0,0.03142999999999985,0.007810000000000095,0.011700000000000266,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:24 +0900,1.5,0.04294999999999982,0.019200000000000106,0.0,0.012179999999999858,0.05512999999999968,0.013030000000000097,0.0322300000000002,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:24 +0900,1.6,0.09376000000000007,0.05559000000000047,0.0,0.07348999999999961,0.16724999999999968,0.08659999999999979,0.14219000000000026,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:24 +0900,1.7000000000000002,0.10111000000000026,0.05581000000000014,0.0,0.07965999999999962,0.18076999999999988,0.11047999999999991,0.16629000000000005,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:25 +0900,1.8,0.09145999999999965,0.050300000000000455,0.0,0.07040000000000024,0.1618599999999999,0.0918899999999998,0.14219000000000026,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:25 +0900,1.9000000000000001,0.08453,0.0448299999999997,0.0,0.061169999999999725,0.14569999999999972,0.07337999999999978,0.11820999999999948,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:25 +0900,2.0,0.06468000000000007,0.03209999999999935,0.0,0.04886999999999997,0.11355000000000004,0.044420000000000126,0.07651999999999948,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:25 +0900,2.1,0.04273999999999978,0.016259999999999497,0.0,0.03354999999999997,0.07628999999999975,0.013030000000000097,0.029289999999999594,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:25 +0900,2.2,0.05676999999999932,0.030729999999999702,0.0,0.0889300000000004,0.14569999999999972,0.03393999999999986,0.06466999999999956,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:26 +0900,2.3000000000000003,0.09456000000000042,0.05596000000000023,0.0,0.1324399999999999,0.2270000000000003,0.08923999999999976,0.1452,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:26 +0900,2.4000000000000004,0.0879499999999993,0.05310000000000015,0.0,0.11997000000000035,0.20791999999999966,0.06809999999999983,0.12119999999999997,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:26 +0900,2.5,0.07403000000000004,0.04800000000000004,0.0,0.10132999999999992,0.17535999999999996,0.05229999999999979,0.10029999999999983,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:26 +0900,2.6,0.06294999999999984,0.04188999999999998,0.0,0.08274999999999988,0.14569999999999972,0.02870000000000017,0.07059000000000015,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:26 +0900,2.7,0.05011999999999972,0.020159999999999734,0.0,0.058089999999999975,0.1082099999999997,-0.0026000000000001577,0.017559999999999576,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:26 +0900,2.8000000000000003,0.1447099999999999,0.08346999999999971,0.0,0.12619999999999987,0.27090999999999976,0.0918899999999998,0.17535999999999952,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:26 +0900,2.9000000000000004,0.14375999999999944,0.0842299999999998,0.0,0.11064000000000007,0.2543999999999995,0.07601999999999975,0.16024999999999956,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:26 +0900,3.0,0.12367999999999935,0.07599,0.0,0.09513000000000016,0.2188099999999995,0.06020000000000003,0.13619000000000003,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:26 +0900,3.1,0.10999000000000025,0.06671999999999967,0.0,0.07348999999999961,0.18347999999999987,0.03656000000000015,0.10327999999999982,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:26 +0900,3.2,0.10103000000000018,0.04763999999999946,0.0,0.03660999999999959,0.13763999999999976,0.005209999999999937,0.0528499999999994,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:26 +0900,3.3000000000000003,0.12071999999999994,0.06906999999999996,0.0,0.0519400000000001,0.17266000000000004,0.010419999999999874,0.07948999999999984,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:26 +0900,3.4000000000000004,0.1771799999999999,0.11301000000000005,0.0,0.10752999999999968,0.2847099999999996,0.08659999999999979,0.19960999999999984,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:26 +0900,3.5,0.19411999999999985,0.1200199999999998,0.0,0.1044299999999998,0.29854999999999965,0.11314000000000002,0.2331599999999998,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:27 +0900,3.6,0.18957999999999942,0.1241399999999997,0.0,0.09513000000000016,0.2847099999999996,0.09985,0.2239899999999997,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:27 +0900,3.7,0.18506999999999962,0.11870000000000003,0.0,0.08584000000000014,0.27090999999999976,0.08395000000000019,0.20265000000000022,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:27 +0900,3.8000000000000003,0.16276000000000046,0.10609000000000002,0.0,0.06423999999999985,0.2270000000000003,0.06020000000000003,0.16629000000000005,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:27 +0900,3.9000000000000004,0.14216999999999969,0.09511000000000003,0.0,0.03049000000000035,0.17266000000000004,0.026089999999999947,0.12119999999999997,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:27 +0900,4.0,0.13298999999999994,0.0828199999999999,0.0,-0.006070000000000242,0.1269199999999997,0.002609999999999779,0.08542999999999967,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:27 +0900,4.1000000000000005,0.18120000000000047,0.11515999999999948,0.0,0.04579999999999984,0.2270000000000003,0.06020000000000003,0.17535999999999952,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:27 +0900,4.2,0.20504999999999995,0.13492999999999977,0.0,0.07965999999999962,0.2847099999999996,0.11047999999999991,0.24540999999999968,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:27 +0900,4.3,0.20261999999999958,0.13146000000000013,0.0,0.07657000000000025,0.2791899999999998,0.1078199999999998,0.23927999999999994,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:27 +0900,4.4,0.19533000000000023,0.1316900000000003,0.0,0.0673199999999996,0.26264999999999983,0.08923999999999976,0.22093000000000007,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:27 +0900,4.5,0.19115000000000038,0.12623000000000006,0.0,0.05501999999999985,0.24617000000000022,0.07337999999999978,0.19960999999999984,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:28 +0900,4.6000000000000005,0.17641999999999936,0.11962999999999946,0.0,0.039670000000000094,0.21608999999999945,0.049679999999999946,0.1693099999999994,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:28 +0900,4.7,0.1554199999999999,0.1055600000000001,0.0,0.00912999999999986,0.16454999999999975,0.015639999999999876,0.12119999999999997,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:28 +0900,4.800000000000001,0.16147,0.1131000000000002,0.0,0.027429999999999843,0.18889999999999985,0.026089999999999947,0.13919000000000015,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:28 +0900,4.9,0.2078199999999999,0.1451500000000001,0.0,0.07965999999999962,0.2874799999999995,0.09719999999999995,0.24235000000000007,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:28 +0900,5.0,0.22102999999999984,0.14888000000000012,0.0,0.08584000000000014,0.30687,0.12112999999999996,0.2700100000000001,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:28 +0900,5.1000000000000005,0.21335000000000015,0.14680999999999989,0.0,0.07965999999999962,0.29300999999999977,0.1078199999999998,0.2546299999999997,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:28 +0900,5.2,0.20359000000000016,0.14086000000000043,0.0,0.0673199999999996,0.27090999999999976,0.08923999999999976,0.2301000000000002,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:28 +0900,5.300000000000001,0.18326999999999938,0.12806999999999968,0.0,0.0519400000000001,0.23520999999999948,0.06546999999999992,0.1935399999999996,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:28 +0900,5.4,0.16111999999999949,0.11766999999999994,0.0,0.03049000000000035,0.19160999999999984,0.03656000000000015,0.1542300000000001,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:28 +0900,5.5,0.13926000000000016,0.10143999999999931,0.0,0.00912999999999986,0.14839000000000002,0.007810000000000095,0.1092499999999994,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:29 +0900,5.6000000000000005,0.17506000000000022,0.12567999999999957,0.0,0.0519400000000001,0.2270000000000003,0.049679999999999946,0.17535999999999952,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:29 +0900,5.7,0.2043999999999997,0.14597999999999978,87.9,0.08584000000000014,0.29023999999999983,0.10250000000000004,0.2484799999999998,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:29 +0900,5.800000000000001,0.20229000000000052,0.14331999999999967,90.0,0.07965999999999962,0.28195000000000014,0.10516000000000014,0.2484799999999998,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:29 +0900,5.9,0.1949999999999994,0.1435000000000004,85.0,0.07040000000000024,0.26539999999999964,0.08659999999999979,0.2301000000000002,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:29 +0900,6.0,0.18018999999999963,0.13413999999999993,85.7,0.05501999999999985,0.23520999999999948,0.06546999999999992,0.19960999999999984,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:29 +0900,6.1000000000000005,0.1631499999999999,0.11844999999999972,85.7,0.03660999999999959,0.1997599999999995,0.04179999999999984,0.16024999999999956,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:29 +0900,6.2,0.13656999999999986,0.0984499999999997,85.0,0.00912999999999986,0.14569999999999972,0.007810000000000095,0.1062599999999998,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:29 +0900,6.300000000000001,0.1312000000000002,0.09731999999999985,85.0,0.00912999999999986,0.14033000000000007,0.0,0.09731999999999985,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:29 +0900,6.4,0.17919000000000018,0.13070999999999966,87.9,0.06423999999999985,0.24343000000000004,0.06282999999999994,0.1935399999999996,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:30 +0900,6.5,0.20261999999999958,0.14781000000000022,87.9,0.07657000000000025,0.2791899999999998,0.09453999999999985,0.24235000000000007,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:30 +0900,6.6000000000000005,0.20359000000000016,0.14615,85.0,0.0673199999999996,0.27090999999999976,0.08395000000000019,0.2301000000000002,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:30 +0900,6.7,0.19630999999999954,0.14409000000000027,85.0,0.058089999999999975,0.2543999999999995,0.0707399999999998,0.21483000000000008,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:30 +0900,6.800000000000001,0.18393999999999977,0.13475999999999955,85.7,0.04579999999999984,0.2297399999999996,0.049679999999999946,0.1844399999999995,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:30 +0900,6.9,0.17232999999999965,0.12774999999999936,85.7,0.027429999999999843,0.1997599999999995,0.023470000000000102,0.15121999999999947,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:30 +0900,7.0,0.14300999999999986,0.10511999999999988,83.6,0.0,0.14300999999999986,-0.007800000000000029,0.09731999999999985,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:30 +0900,7.1000000000000005,0.17131000000000007,0.1303599999999996,85.0,0.03660999999999959,0.20791999999999966,0.02085999999999988,0.15121999999999947,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:30 +0900,7.2,0.21643999999999952,0.1614599999999995,86.4,0.07657000000000025,0.29300999999999977,0.08395000000000019,0.24540999999999968,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:30 +0900,7.300000000000001,0.21463000000000054,0.16231000000000018,90.0,0.0673199999999996,0.28195000000000014,0.08923999999999976,0.25154999999999994,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:30 +0900,7.4,0.20713000000000026,0.1506099999999999,85.0,0.03354999999999997,0.24068000000000023,0.07337999999999978,0.2239899999999997,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:30 +0900,7.5,0.1990999999999996,0.1404200000000002,85.7,0.006090000000000373,0.20518999999999998,0.047050000000000036,0.18747000000000025,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:31 +0900,7.6000000000000005,0.1814300000000002,0.1333700000000002,85.7,-0.006070000000000242,0.17535999999999996,0.02085999999999988,0.1542300000000001,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:31 +0900,7.7,0.1618900000000001,0.11742999999999926,83.6,-0.024250000000000327,0.13763999999999976,-0.005199999999999871,0.11222999999999939,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:31 +0900,7.800000000000001,0.1358400000000004,0.1087899999999995,83.6,-0.030300000000000438,0.10553999999999997,-0.023359999999999825,0.08542999999999967,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:31 +0900,7.9,0.17197999999999958,0.1452599999999995,86.4,0.03049000000000035,0.20246999999999993,0.03917999999999999,0.1844399999999995,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:31 +0900,8.0,0.21588999999999992,0.16930999999999985,85.0,0.05501999999999985,0.27090999999999976,0.09453999999999985,0.2638499999999997,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:31 +0900,8.1,0.19730000000000025,0.16188000000000002,85.0,0.04886999999999997,0.24617000000000022,0.08659999999999979,0.2484799999999998,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:31 +0900,8.200000000000001,0.18152999999999953,0.15588999999999986,84.2,0.04274000000000022,0.22426999999999975,0.06809999999999983,0.2239899999999997,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:31 +0900,8.3,0.16926999999999914,0.1499299999999999,84.2,0.03049000000000035,0.1997599999999995,0.049679999999999946,0.19960999999999984,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:31 +0900,8.4,0.14968000000000004,0.13677999999999946,83.6,0.012179999999999858,0.1618599999999999,0.023470000000000102,0.16024999999999956,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:31 +0900,8.5,0.12108000000000008,0.11704999999999943,83.6,-0.018200000000000216,0.10287999999999986,-0.007800000000000029,0.1092499999999994,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:32 +0900,8.6,0.12229000000000001,0.12080999999999964,85.8,-0.006070000000000242,0.11621999999999977,-0.0026000000000001577,0.11820999999999948,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:32 +0900,8.700000000000001,0.1526399999999999,0.15158999999999967,85.5,0.03354999999999997,0.18618999999999986,0.06020000000000003,0.2117899999999997,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:32 +0900,8.8,0.18148999999999926,0.15924000000000005,85.3,0.01827000000000023,0.1997599999999995,0.08923999999999976,0.2484799999999998,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:32 +0900,8.9,0.17435,0.16019999999999968,85.2,0.00912999999999986,0.18347999999999987,0.07601999999999975,0.23621999999999943,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:32 +0900,9.0,0.1469800000000001,0.15421999999999958,85.1,0.012179999999999858,0.15915999999999997,0.05757000000000012,0.2117899999999997,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:32 +0900,9.1,0.1345999999999994,0.1500899999999996,85.0,0.0030400000000003757,0.13763999999999976,0.031320000000000014,0.18140999999999963,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:32 +0900,9.200000000000001,0.0846600000000004,0.11742999999999926,84.8,-0.024250000000000327,0.060410000000000075,-0.005199999999999871,0.11222999999999939,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:32 +0900,9.3,0.04618000000000011,0.0854499999999998,84.7,-0.05140000000000011,-0.005220000000000002,-0.04145000000000021,0.043999999999999595,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:32 +0900,9.4,0.06990999999999925,0.10657000000000005,84.4,-0.012139999999999596,0.057769999999999655,-0.01817000000000002,0.08840000000000003,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:32 +0900,9.5,0.1040899999999998,0.13314999999999966,84.0,0.03354999999999997,0.13763999999999976,0.03917999999999999,0.17232999999999965,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:33 +0900,9.600000000000001,0.10753000000000013,0.12408999999999981,83.7,0.027429999999999843,0.13495999999999997,0.03917999999999999,0.1632699999999998,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:33 +0900,9.700000000000001,0.0907,0.10517999999999939,83.6,0.012179999999999858,0.10287999999999986,0.013030000000000097,0.11820999999999948,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:33 +0900,9.8,0.07480999999999982,0.08950999999999931,83.5,-0.00910999999999973,0.06570000000000009,-0.012989999999999835,0.07651999999999948,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:33 +0900,9.9,0.05741999999999958,0.0667399999999998,83.3,-0.05741999999999958,0.0,-0.049180000000000224,0.017559999999999576,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
2020-05-07 11:53:33 +0900,10.0,0.006420000000000314,0.01933000000000007,83.2,-0.15561000000000025,-0.14918999999999993,-0.10043999999999986,-0.0811099999999998,0,0,0,0,0,1057:FRAME_Fixation.jpg,0.0,0.0,0.0,0.0,0.0,0.0,
